Start Time = Sat Jun 18 09:39:02 2022
[115/501][500/1174]	Loss_D: 0.2157	Loss_G: 5.4789	D(x): 0.9494	D(G(z)): 0.0054 / 0.0042
[115/501][550/1174]	Loss_D: 0.2304	Loss_G: 7.9831	D(x): 0.9772	D(G(z)): 0.0005 / 0.0004
[115/501][600/1174]	Loss_D: 0.3295	Loss_G: 3.5574	D(x): 0.9457	D(G(z)): 0.1087 / 0.0262
[115/501][650/1174]	Loss_D: 0.3301	Loss_G: 4.1460	D(x): 0.8010	D(G(z)): 0.0063 / 0.0179
[115/501][700/1174]	Loss_D: 0.3727	Loss_G: 4.1876	D(x): 0.9187	D(G(z)): 0.1144 / 0.0163
[115/501][750/1174]	Loss_D: 0.2538	Loss_G: 2.8910	D(x): 0.9419	D(G(z)): 0.0324 / 0.0545
[115/501][800/1174]	Loss_D: 0.2237	Loss_G: 5.8821	D(x): 0.9598	D(G(z)): 0.0065 / 0.0029
[115/501][850/1174]	Loss_D: 0.9420	Loss_G: 2.0160	D(x): 0.6920	D(G(z)): 0.3893 / 0.1480
[115/501][900/1174]	Loss_D: 0.2529	Loss_G: 3.7578	D(x): 0.9756	D(G(z)): 0.0244 / 0.0288
[115/501][950/1174]	Loss_D: 0.2133	Loss_G: 5.6995	D(x): 0.9482	D(G(z)): 0.0034 / 0.0031
[115/501][1000/1174]	Loss_D: 0.6198	Loss_G: 2.3279	D(x): 0.5612	D(G(z)): 0.0102 / 0.1160
[115/501][1050/1174]	Loss_D: 0.2941	Loss_G: 3.5441	D(x): 0.9809	D(G(z)): 0.0429 / 0.0273
[115/501][1100/1174]	Loss_D: 0.2216	Loss_G: 4.8570	D(x): 0.9440	D(G(z)): 0.0114 / 0.0084
[115/501][1150/1174]	Loss_D: 0.2100	Loss_G: 13.4467	D(x): 0.9432	D(G(z)): 0.0000 / 0.0000
[116/501][0/1174]	Loss_D: 0.2281	Loss_G: 11.1852	D(x): 0.9024	D(G(z)): 0.0000 / 0.0000
[116/501][50/1174]	Loss_D: 0.2643	Loss_G: 4.9453	D(x): 0.9875	D(G(z)): 0.0138 / 0.0075
[116/501][100/1174]	Loss_D: 0.2147	Loss_G: 6.2336	D(x): 0.9311	D(G(z)): 0.0026 / 0.0024
[116/501][150/1174]	Loss_D: 0.2364	Loss_G: 8.6264	D(x): 0.9819	D(G(z)): 0.0002 / 0.0002
[116/501][200/1174]	Loss_D: 0.2282	Loss_G: 6.4383	D(x): 0.9759	D(G(z)): 0.0021 / 0.0015
[116/501][250/1174]	Loss_D: 0.2127	Loss_G: 13.0231	D(x): 0.9359	D(G(z)): 0.0000 / 0.0000
[116/501][300/1174]	Loss_D: 0.2112	Loss_G: 7.7157	D(x): 0.9527	D(G(z)): 0.0007 / 0.0007
[116/501][350/1174]	Loss_D: 0.2112	Loss_G: 6.7118	D(x): 0.9413	D(G(z)): 0.0010 / 0.0010
[116/501][400/1174]	Loss_D: 0.2129	Loss_G: 6.1046	D(x): 0.9473	D(G(z)): 0.0028 / 0.0025
[116/501][450/1174]	Loss_D: 0.2130	Loss_G: 7.0083	D(x): 0.9562	D(G(z)): 0.0009 / 0.0007
[116/501][500/1174]	Loss_D: 0.2105	Loss_G: 9.9779	D(x): 0.9543	D(G(z)): 0.0001 / 0.0001
[116/501][550/1174]	Loss_D: 0.2462	Loss_G: 7.9590	D(x): 0.9805	D(G(z)): 0.0029 / 0.0016
[116/501][600/1174]	Loss_D: 0.2197	Loss_G: 5.8437	D(x): 0.9400	D(G(z)): 0.0045 / 0.0041
[116/501][650/1174]	Loss_D: 0.2222	Loss_G: 9.1041	D(x): 0.9116	D(G(z)): 0.0000 / 0.0001
[116/501][700/1174]	Loss_D: 0.2334	Loss_G: 7.0197	D(x): 0.9455	D(G(z)): 0.0010 / 0.0009
[116/501][750/1174]	Loss_D: 0.2168	Loss_G: 5.1517	D(x): 0.9510	D(G(z)): 0.0047 / 0.0052
[116/501][800/1174]	Loss_D: 0.2369	Loss_G: 9.7776	D(x): 0.8916	D(G(z)): 0.0001 / 0.0001
[116/501][850/1174]	Loss_D: 1.9327	Loss_G: 5.8488	D(x): 0.8448	D(G(z)): 0.7941 / 0.0022
[116/501][900/1174]	Loss_D: 0.2117	Loss_G: 6.8030	D(x): 0.9375	D(G(z)): 0.0007 / 0.0010
[116/501][950/1174]	Loss_D: 0.2124	Loss_G: 5.8915	D(x): 0.9470	D(G(z)): 0.0029 / 0.0027
[116/501][1000/1174]	Loss_D: 0.3775	Loss_G: 1.7340	D(x): 0.7682	D(G(z)): 0.0458 / 0.1711
[116/501][1050/1174]	Loss_D: 0.8935	Loss_G: 1.1186	D(x): 0.4708	D(G(z)): 0.1001 / 0.3202
[116/501][1100/1174]	Loss_D: 0.2104	Loss_G: 10.5445	D(x): 0.9552	D(G(z)): 0.0000 / 0.0000
[116/501][1150/1174]	Loss_D: 0.2121	Loss_G: 6.3008	D(x): 0.9424	D(G(z)): 0.0022 / 0.0022
[117/501][0/1174]	Loss_D: 0.2117	Loss_G: 11.1602	D(x): 0.9551	D(G(z)): 0.0000 / 0.0000
[117/501][50/1174]	Loss_D: 0.2167	Loss_G: 5.5295	D(x): 0.9353	D(G(z)): 0.0040 / 0.0039
[117/501][100/1174]	Loss_D: 0.2112	Loss_G: 8.3138	D(x): 0.9370	D(G(z)): 0.0003 / 0.0003
[117/501][150/1174]	Loss_D: 0.2220	Loss_G: 7.2689	D(x): 0.9630	D(G(z)): 0.0008 / 0.0007
[117/501][200/1174]	Loss_D: 0.2248	Loss_G: 5.4725	D(x): 0.9228	D(G(z)): 0.0045 / 0.0042
[117/501][250/1174]	Loss_D: 0.2167	Loss_G: 6.5373	D(x): 0.9350	D(G(z)): 0.0018 / 0.0017
[117/501][300/1174]	Loss_D: 0.2158	Loss_G: 5.2080	D(x): 0.9548	D(G(z)): 0.0054 / 0.0047
[117/501][350/1174]	Loss_D: 0.2116	Loss_G: 7.6145	D(x): 0.9549	D(G(z)): 0.0004 / 0.0004
[117/501][400/1174]	Loss_D: 0.2120	Loss_G: 7.0611	D(x): 0.9387	D(G(z)): 0.0010 / 0.0010
[117/501][450/1174]	Loss_D: 0.2235	Loss_G: 10.3955	D(x): 0.9721	D(G(z)): 0.0000 / 0.0000
[117/501][500/1174]	Loss_D: 0.2106	Loss_G: 8.5876	D(x): 0.9424	D(G(z)): 0.0002 / 0.0002
[117/501][550/1174]	Loss_D: 0.9565	Loss_G: 2.4056	D(x): 0.4131	D(G(z)): 0.0007 / 0.1292
[117/501][600/1174]	Loss_D: 0.2187	Loss_G: 5.6939	D(x): 0.9284	D(G(z)): 0.0029 / 0.0030
[117/501][650/1174]	Loss_D: 0.2730	Loss_G: 11.1420	D(x): 0.8340	D(G(z)): 0.0000 / 0.0000
[117/501][700/1174]	Loss_D: 0.2308	Loss_G: 9.8925	D(x): 0.9004	D(G(z)): 0.0000 / 0.0001
[117/501][750/1174]	Loss_D: 0.2912	Loss_G: 4.2327	D(x): 0.8257	D(G(z)): 0.0034 / 0.0167
[117/501][800/1174]	Loss_D: 0.2263	Loss_G: 8.3804	D(x): 0.9138	D(G(z)): 0.0035 / 0.0002
[117/501][850/1174]	Loss_D: 2.0090	Loss_G: 3.1572	D(x): 0.8620	D(G(z)): 0.8050 / 0.0404
[117/501][900/1174]	Loss_D: 0.2228	Loss_G: 6.2592	D(x): 0.9068	D(G(z)): 0.0014 / 0.0017
[117/501][950/1174]	Loss_D: 0.2150	Loss_G: 5.4454	D(x): 0.9530	D(G(z)): 0.0043 / 0.0039
[117/501][1000/1174]	Loss_D: 0.2337	Loss_G: 5.8985	D(x): 0.8922	D(G(z)): 0.0044 / 0.0022
[117/501][1050/1174]	Loss_D: 0.2438	Loss_G: 8.5527	D(x): 0.9830	D(G(z)): 0.0003 / 0.0002
[117/501][1100/1174]	Loss_D: 0.2118	Loss_G: 6.4413	D(x): 0.9509	D(G(z)): 0.0017 / 0.0016
[117/501][1150/1174]	Loss_D: 0.2100	Loss_G: 11.2062	D(x): 0.9462	D(G(z)): 0.0000 / 0.0000
[118/501][0/1174]	Loss_D: 0.2560	Loss_G: 9.3446	D(x): 0.8578	D(G(z)): 0.0001 / 0.0001
[118/501][50/1174]	Loss_D: 0.5710	Loss_G: 3.3269	D(x): 0.6065	D(G(z)): 0.0091 / 0.0625
[118/501][100/1174]	Loss_D: 0.2110	Loss_G: 7.1119	D(x): 0.9415	D(G(z)): 0.0010 / 0.0010
[118/501][150/1174]	Loss_D: 0.2696	Loss_G: 8.9293	D(x): 0.9907	D(G(z)): 0.0003 / 0.0001
[118/501][200/1174]	Loss_D: 0.2183	Loss_G: 8.7475	D(x): 0.9685	D(G(z)): 0.0002 / 0.0002
[118/501][250/1174]	Loss_D: 0.2107	Loss_G: 13.7891	D(x): 0.9477	D(G(z)): 0.0000 / 0.0000
[118/501][300/1174]	Loss_D: 0.2139	Loss_G: 6.2827	D(x): 0.9403	D(G(z)): 0.0021 / 0.0018
[118/501][350/1174]	Loss_D: 0.2111	Loss_G: 7.3465	D(x): 0.9484	D(G(z)): 0.0006 / 0.0005
[118/501][400/1174]	Loss_D: 0.2111	Loss_G: 8.2361	D(x): 0.9368	D(G(z)): 0.0002 / 0.0002
[118/501][450/1174]	Loss_D: 0.2173	Loss_G: 6.4405	D(x): 0.9605	D(G(z)): 0.0017 / 0.0013
[118/501][500/1174]	Loss_D: 0.2485	Loss_G: 5.4051	D(x): 0.9850	D(G(z)): 0.0070 / 0.0050
[118/501][550/1174]	Loss_D: 0.2486	Loss_G: 7.5830	D(x): 0.9818	D(G(z)): 0.0013 / 0.0012
[118/501][600/1174]	Loss_D: 0.2306	Loss_G: 5.7370	D(x): 0.9030	D(G(z)): 0.0035 / 0.0034
[118/501][650/1174]	Loss_D: 0.2537	Loss_G: 5.8174	D(x): 0.9871	D(G(z)): 0.0049 / 0.0043
[118/501][700/1174]	Loss_D: 0.2342	Loss_G: 7.5316	D(x): 0.9815	D(G(z)): 0.0008 / 0.0006
[118/501][750/1174]	Loss_D: 0.3238	Loss_G: 5.5807	D(x): 0.9968	D(G(z)): 0.0043 / 0.0034
[118/501][800/1174]	Loss_D: 0.3361	Loss_G: 1.7628	D(x): 0.9714	D(G(z)): 0.1049 / 0.1759
[118/501][850/1174]	Loss_D: 0.3188	Loss_G: 2.7144	D(x): 0.8628	D(G(z)): 0.0588 / 0.0768
[118/501][900/1174]	Loss_D: 0.2340	Loss_G: 4.0663	D(x): 0.9521	D(G(z)): 0.0216 / 0.0207
[118/501][950/1174]	Loss_D: 0.2135	Loss_G: 6.7167	D(x): 0.9522	D(G(z)): 0.0010 / 0.0009
[118/501][1000/1174]	Loss_D: 0.2555	Loss_G: 3.9856	D(x): 0.9506	D(G(z)): 0.0430 / 0.0172
[118/501][1050/1174]	Loss_D: 0.2236	Loss_G: 7.7172	D(x): 0.9651	D(G(z)): 0.0009 / 0.0007
[118/501][1100/1174]	Loss_D: 0.2278	Loss_G: 5.0948	D(x): 0.9305	D(G(z)): 0.0138 / 0.0060
[118/501][1150/1174]	Loss_D: 0.6959	Loss_G: 4.3393	D(x): 0.9993	D(G(z)): 0.2139 / 0.0147
[119/501][0/1174]	Loss_D: 0.2274	Loss_G: 5.0704	D(x): 0.9613	D(G(z)): 0.0120 / 0.0074
[119/501][50/1174]	Loss_D: 0.3204	Loss_G: 2.9920	D(x): 0.9794	D(G(z)): 0.0792 / 0.0537
[119/501][100/1174]	Loss_D: 0.2169	Loss_G: 5.7831	D(x): 0.9473	D(G(z)): 0.0050 / 0.0039
[119/501][150/1174]	Loss_D: 0.2198	Loss_G: 7.4321	D(x): 0.9220	D(G(z)): 0.0006 / 0.0005
[119/501][200/1174]	Loss_D: 0.3932	Loss_G: 4.5422	D(x): 0.9843	D(G(z)): 0.1401 / 0.0091
[119/501][250/1174]	Loss_D: 0.2451	Loss_G: 14.8732	D(x): 0.9839	D(G(z)): 0.0000 / 0.0000
[119/501][300/1174]	Loss_D: 0.2162	Loss_G: 5.7412	D(x): 0.9563	D(G(z)): 0.0051 / 0.0044
[119/501][350/1174]	Loss_D: 0.2129	Loss_G: 6.1078	D(x): 0.9538	D(G(z)): 0.0022 / 0.0021
[119/501][400/1174]	Loss_D: 0.2106	Loss_G: 9.6826	D(x): 0.9540	D(G(z)): 0.0001 / 0.0001
[119/501][450/1174]	Loss_D: 0.2258	Loss_G: 4.6930	D(x): 0.9307	D(G(z)): 0.0126 / 0.0098
[119/501][500/1174]	Loss_D: 0.2135	Loss_G: 10.1519	D(x): 0.9609	D(G(z)): 0.0001 / 0.0001
[119/501][550/1174]	Loss_D: 0.2458	Loss_G: 5.6913	D(x): 0.8822	D(G(z)): 0.0038 / 0.0038
[119/501][600/1174]	Loss_D: 0.2238	Loss_G: 6.6920	D(x): 0.9689	D(G(z)): 0.0013 / 0.0012
[119/501][650/1174]	Loss_D: 0.2719	Loss_G: 8.8122	D(x): 0.8315	D(G(z)): 0.0002 / 0.0003
[119/501][700/1174]	Loss_D: 0.2455	Loss_G: 5.9324	D(x): 0.8905	D(G(z)): 0.0021 / 0.0025
[119/501][750/1174]	Loss_D: 0.2151	Loss_G: 6.8817	D(x): 0.9579	D(G(z)): 0.0013 / 0.0013
[119/501][800/1174]	Loss_D: 0.2120	Loss_G: 7.8218	D(x): 0.9336	D(G(z)): 0.0004 / 0.0004
[119/501][850/1174]	Loss_D: 0.3901	Loss_G: 4.1431	D(x): 0.8719	D(G(z)): 0.1303 / 0.0129
[119/501][900/1174]	Loss_D: 0.2124	Loss_G: 6.8983	D(x): 0.9571	D(G(z)): 0.0009 / 0.0008
[119/501][950/1174]	Loss_D: 0.2100	Loss_G: 8.8029	D(x): 0.9451	D(G(z)): 0.0002 / 0.0002
[119/501][1000/1174]	Loss_D: 0.2182	Loss_G: 6.3004	D(x): 0.9672	D(G(z)): 0.0022 / 0.0019
[119/501][1050/1174]	Loss_D: 0.2144	Loss_G: 6.7166	D(x): 0.9613	D(G(z)): 0.0009 / 0.0013
[119/501][1100/1174]	Loss_D: 0.2289	Loss_G: 5.1238	D(x): 0.9554	D(G(z)): 0.0167 / 0.0084
[119/501][1150/1174]	Loss_D: 0.2145	Loss_G: 6.3860	D(x): 0.9391	D(G(z)): 0.0030 / 0.0016
[120/501][0/1174]	Loss_D: 0.2247	Loss_G: 8.4822	D(x): 0.9733	D(G(z)): 0.0003 / 0.0003
[120/501][50/1174]	Loss_D: 0.2162	Loss_G: 11.7379	D(x): 0.9622	D(G(z)): 0.0000 / 0.0000
[120/501][100/1174]	Loss_D: 0.2927	Loss_G: 9.2419	D(x): 0.9947	D(G(z)): 0.0002 / 0.0002
[120/501][150/1174]	Loss_D: 0.2253	Loss_G: 5.4086	D(x): 0.9680	D(G(z)): 0.0066 / 0.0044
[120/501][200/1174]	Loss_D: 0.2534	Loss_G: 12.9786	D(x): 0.9877	D(G(z)): 0.0000 / 0.0000
[120/501][250/1174]	Loss_D: 0.3489	Loss_G: 4.5963	D(x): 0.7854	D(G(z)): 0.0015 / 0.0100
[120/501][300/1174]	Loss_D: 0.2190	Loss_G: 9.1384	D(x): 0.9175	D(G(z)): 0.0001 / 0.0001
[120/501][350/1174]	Loss_D: 0.2198	Loss_G: 5.7366	D(x): 0.9401	D(G(z)): 0.0040 / 0.0042
[120/501][400/1174]	Loss_D: 0.2265	Loss_G: 4.9188	D(x): 0.9652	D(G(z)): 0.0111 / 0.0071
[120/501][450/1174]	Loss_D: 0.2256	Loss_G: 12.9563	D(x): 0.9766	D(G(z)): 0.0000 / 0.0000
[120/501][500/1174]	Loss_D: 0.2244	Loss_G: 6.7652	D(x): 0.9633	D(G(z)): 0.0015 / 0.0009
[120/501][550/1174]	Loss_D: 0.2548	Loss_G: 4.0068	D(x): 0.9581	D(G(z)): 0.0341 / 0.0175
[120/501][600/1174]	Loss_D: 0.2188	Loss_G: 8.1029	D(x): 0.9616	D(G(z)): 0.0002 / 0.0002
[120/501][650/1174]	Loss_D: 0.3021	Loss_G: 12.6368	D(x): 0.7992	D(G(z)): 0.0000 / 0.0000
[120/501][700/1174]	Loss_D: 0.2154	Loss_G: 9.5227	D(x): 0.9644	D(G(z)): 0.0001 / 0.0001
[120/501][750/1174]	Loss_D: 0.2101	Loss_G: 9.7366	D(x): 0.9441	D(G(z)): 0.0000 / 0.0000
[120/501][800/1174]	Loss_D: 0.2123	Loss_G: 7.9183	D(x): 0.9588	D(G(z)): 0.0003 / 0.0003
[120/501][850/1174]	Loss_D: 0.2425	Loss_G: 9.2350	D(x): 0.8707	D(G(z)): 0.0001 / 0.0001
[120/501][900/1174]	Loss_D: 0.2100	Loss_G: 10.2539	D(x): 0.9465	D(G(z)): 0.0000 / 0.0000
[120/501][950/1174]	Loss_D: 0.4690	Loss_G: 1.9408	D(x): 0.8787	D(G(z)): 0.1779 / 0.1456
[120/501][1000/1174]	Loss_D: 0.2154	Loss_G: 5.7308	D(x): 0.9566	D(G(z)): 0.0046 / 0.0035
[120/501][1050/1174]	Loss_D: 0.2153	Loss_G: 14.9498	D(x): 0.9405	D(G(z)): 0.0000 / 0.0000
[120/501][1100/1174]	Loss_D: 0.5628	Loss_G: 2.2534	D(x): 0.9486	D(G(z)): 0.2779 / 0.1042
[120/501][1150/1174]	Loss_D: 0.2395	Loss_G: 6.3835	D(x): 0.8834	D(G(z)): 0.0018 / 0.0019
[121/501][0/1174]	Loss_D: 0.2118	Loss_G: 10.1693	D(x): 0.9519	D(G(z)): 0.0000 / 0.0000
[121/501][50/1174]	Loss_D: 0.2136	Loss_G: 7.2539	D(x): 0.9536	D(G(z)): 0.0008 / 0.0007
[121/501][100/1174]	Loss_D: 0.2339	Loss_G: 4.6116	D(x): 0.9203	D(G(z)): 0.0140 / 0.0178
[121/501][150/1174]	Loss_D: 0.2159	Loss_G: 7.7555	D(x): 0.9445	D(G(z)): 0.0006 / 0.0005
[121/501][200/1174]	Loss_D: 0.2159	Loss_G: 7.5637	D(x): 0.9521	D(G(z)): 0.0014 / 0.0012
[121/501][250/1174]	Loss_D: 0.3406	Loss_G: 2.6044	D(x): 0.9367	D(G(z)): 0.1147 / 0.0970
[121/501][300/1174]	Loss_D: 0.2506	Loss_G: 7.5902	D(x): 0.9875	D(G(z)): 0.0008 / 0.0006
[121/501][350/1174]	Loss_D: 0.2230	Loss_G: 5.1357	D(x): 0.9343	D(G(z)): 0.0082 / 0.0087
[121/501][400/1174]	Loss_D: 0.2374	Loss_G: 4.1780	D(x): 0.9237	D(G(z)): 0.0211 / 0.0134
[121/501][450/1174]	Loss_D: 0.2134	Loss_G: 12.5191	D(x): 0.9616	D(G(z)): 0.0000 / 0.0000
[121/501][500/1174]	Loss_D: 0.2501	Loss_G: 4.5499	D(x): 0.9867	D(G(z)): 0.0022 / 0.0123
[121/501][550/1174]	Loss_D: 0.2479	Loss_G: 4.8551	D(x): 0.9823	D(G(z)): 0.0080 / 0.0070
[121/501][600/1174]	Loss_D: 0.2180	Loss_G: 7.3863	D(x): 0.9659	D(G(z)): 0.0007 / 0.0006
[121/501][650/1174]	Loss_D: 0.2420	Loss_G: 4.8656	D(x): 0.8877	D(G(z)): 0.0082 / 0.0075
[121/501][700/1174]	Loss_D: 0.2147	Loss_G: 6.0171	D(x): 0.9411	D(G(z)): 0.0023 / 0.0023
[121/501][750/1174]	Loss_D: 0.2519	Loss_G: 3.6851	D(x): 0.9653	D(G(z)): 0.0357 / 0.0225
[121/501][800/1174]	Loss_D: 0.2171	Loss_G: 6.9124	D(x): 0.9388	D(G(z)): 0.0007 / 0.0011
[121/501][850/1174]	Loss_D: 0.2767	Loss_G: 5.2115	D(x): 0.9879	D(G(z)): 0.0111 / 0.0073
[121/501][900/1174]	Loss_D: 0.2307	Loss_G: 4.1409	D(x): 0.9365	D(G(z)): 0.0192 / 0.0135
[121/501][950/1174]	Loss_D: 0.2456	Loss_G: 7.6050	D(x): 0.9858	D(G(z)): 0.0004 / 0.0004
[121/501][1000/1174]	Loss_D: 0.2168	Loss_G: 5.2329	D(x): 0.9442	D(G(z)): 0.0063 / 0.0047
[121/501][1050/1174]	Loss_D: 0.2264	Loss_G: 5.4238	D(x): 0.9287	D(G(z)): 0.0086 / 0.0094
[121/501][1100/1174]	Loss_D: 0.2162	Loss_G: 6.3819	D(x): 0.9374	D(G(z)): 0.0020 / 0.0018
[121/501][1150/1174]	Loss_D: 0.2149	Loss_G: 9.9709	D(x): 0.9604	D(G(z)): 0.0000 / 0.0000
[122/501][0/1174]	Loss_D: 0.2923	Loss_G: 10.2753	D(x): 0.8208	D(G(z)): 0.0000 / 0.0000
[122/501][50/1174]	Loss_D: 0.2166	Loss_G: 6.1057	D(x): 0.9500	D(G(z)): 0.0021 / 0.0018
[122/501][100/1174]	Loss_D: 0.2140	Loss_G: 6.8801	D(x): 0.9414	D(G(z)): 0.0021 / 0.0019
[122/501][150/1174]	Loss_D: 0.2537	Loss_G: 8.1905	D(x): 0.8718	D(G(z)): 0.0002 / 0.0003
[122/501][200/1174]	Loss_D: 0.2738	Loss_G: 8.1765	D(x): 0.9926	D(G(z)): 0.0003 / 0.0002
[122/501][250/1174]	Loss_D: 0.2319	Loss_G: 11.0010	D(x): 0.9811	D(G(z)): 0.0000 / 0.0000
[122/501][300/1174]	Loss_D: 0.2199	Loss_G: 5.3248	D(x): 0.9601	D(G(z)): 0.0059 / 0.0052
[122/501][350/1174]	Loss_D: 0.2132	Loss_G: 6.7858	D(x): 0.9400	D(G(z)): 0.0021 / 0.0020
[122/501][400/1174]	Loss_D: 0.2296	Loss_G: 4.9881	D(x): 0.9139	D(G(z)): 0.0113 / 0.0096
[122/501][450/1174]	Loss_D: 0.2793	Loss_G: 4.0937	D(x): 0.9752	D(G(z)): 0.0511 / 0.0162
[122/501][500/1174]	Loss_D: 0.2391	Loss_G: 5.6474	D(x): 0.9821	D(G(z)): 0.0048 / 0.0040
[122/501][550/1174]	Loss_D: 0.2962	Loss_G: 7.5207	D(x): 0.9943	D(G(z)): 0.0023 / 0.0013
[122/501][600/1174]	Loss_D: 0.2912	Loss_G: 3.9059	D(x): 0.8279	D(G(z)): 0.0125 / 0.0254
[122/501][650/1174]	Loss_D: 0.2233	Loss_G: 9.1918	D(x): 0.9050	D(G(z)): 0.0001 / 0.0001
[122/501][700/1174]	Loss_D: 0.2144	Loss_G: 6.9947	D(x): 0.9461	D(G(z)): 0.0010 / 0.0009
[122/501][750/1174]	Loss_D: 0.7855	Loss_G: 3.4543	D(x): 0.9992	D(G(z)): 0.2747 / 0.0317
[122/501][800/1174]	Loss_D: 0.3314	Loss_G: 3.3984	D(x): 0.7953	D(G(z)): 0.0171 / 0.0384
[122/501][850/1174]	Loss_D: 2.1209	Loss_G: 0.3434	D(x): 0.1201	D(G(z)): 0.0021 / 0.7662
[122/501][900/1174]	Loss_D: 0.2229	Loss_G: 4.8909	D(x): 0.9615	D(G(z)): 0.0086 / 0.0064
[122/501][950/1174]	Loss_D: 0.2121	Loss_G: 6.2068	D(x): 0.9463	D(G(z)): 0.0023 / 0.0020
[122/501][1000/1174]	Loss_D: 0.5219	Loss_G: 2.6495	D(x): 0.9818	D(G(z)): 0.2455 / 0.0681
[122/501][1050/1174]	Loss_D: 0.2497	Loss_G: 4.5742	D(x): 0.9794	D(G(z)): 0.0136 / 0.0096
[122/501][1100/1174]	Loss_D: 0.2160	Loss_G: 5.7113	D(x): 0.9410	D(G(z)): 0.0049 / 0.0035
[122/501][1150/1174]	Loss_D: 0.2103	Loss_G: 8.8758	D(x): 0.9474	D(G(z)): 0.0002 / 0.0002
[123/501][0/1174]	Loss_D: 0.2455	Loss_G: 11.2865	D(x): 0.8803	D(G(z)): 0.0000 / 0.0000
[123/501][50/1174]	Loss_D: 0.2128	Loss_G: 8.3586	D(x): 0.9436	D(G(z)): 0.0003 / 0.0002
[123/501][100/1174]	Loss_D: 0.2123	Loss_G: 8.0771	D(x): 0.9351	D(G(z)): 0.0003 / 0.0003
[123/501][150/1174]	Loss_D: 0.2198	Loss_G: 7.2802	D(x): 0.9160	D(G(z)): 0.0006 / 0.0006
[123/501][200/1174]	Loss_D: 0.2239	Loss_G: 8.0021	D(x): 0.9728	D(G(z)): 0.0004 / 0.0003
[123/501][250/1174]	Loss_D: 0.2157	Loss_G: 10.1412	D(x): 0.9607	D(G(z)): 0.0001 / 0.0001
[123/501][300/1174]	Loss_D: 0.2196	Loss_G: 6.6051	D(x): 0.9668	D(G(z)): 0.0014 / 0.0013
[123/501][350/1174]	Loss_D: 0.2119	Loss_G: 6.4874	D(x): 0.9433	D(G(z)): 0.0014 / 0.0014
[123/501][400/1174]	Loss_D: 0.2166	Loss_G: 7.9423	D(x): 0.9176	D(G(z)): 0.0003 / 0.0003
[123/501][450/1174]	Loss_D: 0.2498	Loss_G: 4.5565	D(x): 0.8807	D(G(z)): 0.0124 / 0.0121
[123/501][500/1174]	Loss_D: 0.2283	Loss_G: 6.5506	D(x): 0.9772	D(G(z)): 0.0021 / 0.0019
[123/501][550/1174]	Loss_D: 0.2767	Loss_G: 9.0792	D(x): 0.9923	D(G(z)): 0.0003 / 0.0003
[123/501][600/1174]	Loss_D: 0.2654	Loss_G: 7.6294	D(x): 0.9903	D(G(z)): 0.0022 / 0.0011
[123/501][650/1174]	Loss_D: 0.2718	Loss_G: 6.6808	D(x): 0.9918	D(G(z)): 0.0017 / 0.0018
[123/501][700/1174]	Loss_D: 0.2603	Loss_G: 7.7793	D(x): 0.8553	D(G(z)): 0.0002 / 0.0004
[123/501][750/1174]	Loss_D: 0.2492	Loss_G: 5.1173	D(x): 0.9843	D(G(z)): 0.0071 / 0.0067
[123/501][800/1174]	Loss_D: 2.0663	Loss_G: 0.6165	D(x): 0.1364	D(G(z)): 0.0236 / 0.5485
[123/501][850/1174]	Loss_D: 2.2029	Loss_G: 4.6651	D(x): 0.9778	D(G(z)): 0.8368 / 0.0077
[123/501][900/1174]	Loss_D: 0.4592	Loss_G: 2.7018	D(x): 0.9652	D(G(z)): 0.2115 / 0.0685
[123/501][950/1174]	Loss_D: 0.2127	Loss_G: 6.9442	D(x): 0.9443	D(G(z)): 0.0008 / 0.0008
[123/501][1000/1174]	Loss_D: 0.2158	Loss_G: 7.6116	D(x): 0.9262	D(G(z)): 0.0005 / 0.0004
[123/501][1050/1174]	Loss_D: 0.2537	Loss_G: 4.8265	D(x): 0.8903	D(G(z)): 0.0172 / 0.0079
[123/501][1100/1174]	Loss_D: 0.2110	Loss_G: 7.3501	D(x): 0.9537	D(G(z)): 0.0006 / 0.0005
[123/501][1150/1174]	Loss_D: 0.2098	Loss_G: 8.1347	D(x): 0.9461	D(G(z)): 0.0003 / 0.0002
[124/501][0/1174]	Loss_D: 0.2154	Loss_G: 6.6582	D(x): 0.9535	D(G(z)): 0.0006 / 0.0011
[124/501][50/1174]	Loss_D: 0.2228	Loss_G: 5.0458	D(x): 0.9443	D(G(z)): 0.0104 / 0.0077
[124/501][100/1174]	Loss_D: 0.2128	Loss_G: 6.3232	D(x): 0.9367	D(G(z)): 0.0019 / 0.0019
[124/501][150/1174]	Loss_D: 0.2452	Loss_G: 4.8308	D(x): 0.9785	D(G(z)): 0.0144 / 0.0079
[124/501][200/1174]	Loss_D: 0.2142	Loss_G: 7.1748	D(x): 0.9562	D(G(z)): 0.0007 / 0.0006
[124/501][250/1174]	Loss_D: 0.2184	Loss_G: 10.2070	D(x): 0.9705	D(G(z)): 0.0000 / 0.0000
[124/501][300/1174]	Loss_D: 0.2151	Loss_G: 6.1700	D(x): 0.9591	D(G(z)): 0.0024 / 0.0022
[124/501][350/1174]	Loss_D: 0.2111	Loss_G: 8.9669	D(x): 0.9567	D(G(z)): 0.0001 / 0.0001
